"workerid","nat","age","gender","race","region","gendCom","raceCom","regCom","genCom","name1","trialtype","content","qtype","context","rescontent","resvalence","sent1","sent2","comment","experiment"
"S_88","Y","50s","M","CAU","MA",NA,"","","NONE","Prue","filler","TRUE","base1","c1","TRUE","neg",98,99,"","exp1a"
"S_88","Y","50s","M","CAU","MA",NA,"","","NONE","Dean","filler","FALSE","base2","c1","FALSE","pos",3,23,"","exp1a"
"S_88","Y","50s","M","CAU","MA",NA,"","","NONE","Beth","filler","FALSE","base3","c1","false3","neg",14,1,"","exp1a"
"S_88","Y","50s","M","CAU","MA",NA,"","","NONE","Sally","evenh","call","pq","c1","call","neg",0,90,"","exp1a"
"S_88","Y","50s","M","CAU","MA",NA,"","","NONE","Lydia","filler","anynot","filler1","c1","anynot","pos",20,90,"","exp1a"
"S_88","Y","50s","M","CAU","MA",NA,"","","NONE","Jacob","evenl","grain","pnq","c1","grain","pos",5,80,"","exp1a"
"S_88","Y","50s","M","CAU","MA",NA,"","","NONE","Roy","snpi","anytime","evenpnq","c1","anytime","pos",10,80,"","exp1a"
"S_88","Y","50s","M","CAU","MA",NA,"","","NONE","Alice","mnpi","lift","evenq","c1","lift","neg",95,95,"","exp1a"
"S_88","Y","50s","M","CAU","MA",NA,"","","NONE","David","filler","too","filler2","c1","tooeither","neg",20,95,"","exp1a"
"S_88","Y","50s","M","CAU","MA",NA,"","","NONE","Richard","filler","FALSE","base4","c1","false4","pos",20,95,"","exp1a"
"S_285","Y","30s","M","CAU","WE",NA,"","","none","Dean","filler","FALSE","base2","c1","FALSE","pos",13,81,"","exp1a"
"S_285","Y","30s","M","CAU","WE",NA,"","","none","Prue","filler","TRUE","base1","c1","TRUE","neg",100,100,"","exp1a"
"S_285","Y","30s","M","CAU","WE",NA,"","","none","Sally","evenh","call","pq","c1","call","pos",100,99,"","exp1a"
"S_285","Y","30s","M","CAU","WE",NA,"","","none","David","filler","too","filler2","c1","tooeither","pos",98,99,"","exp1a"
"S_285","Y","30s","M","CAU","WE",NA,"","","none","Lydia","filler","anynot","filler1","c1","anynot","neg",99,100,"","exp1a"
"S_285","Y","30s","M","CAU","WE",NA,"","","none","Beth","filler","FALSE","base3","c1","false3","neg",58,100,"","exp1a"
"S_285","Y","30s","M","CAU","WE",NA,"","","none","Richard","filler","FALSE","base4","c1","false4","pos",37,100,"","exp1a"
"S_285","Y","30s","M","CAU","WE",NA,"","","none","Carrie","evenl","inkling","pnq","c1","inkling","neg",100,95,"","exp1a"
"S_285","Y","30s","M","CAU","WE",NA,"","","none","Roy","snpi","anytime","evenpnq","c1","anytime","neg",100,100,"","exp1a"
"S_285","Y","30s","M","CAU","WE",NA,"","","none","Andrew","mnpi","give","evenq","c1","give","pos",100,100,"","exp1a"
"S_406","Y","20s","F","CAU","NE",NA,"","","","Prue","filler","TRUE","base1","c1","TRUE","neg",90,75,"","exp1a"
"S_406","Y","20s","F","CAU","NE",NA,"","","","Dean","filler","FALSE","base2","c1","FALSE","pos",38,40,"","exp1a"
"S_406","Y","20s","F","CAU","NE",NA,"","","","Sally","evenh","call","pq","c1","call","pos",88,95,"","exp1a"
"S_406","Y","20s","F","CAU","NE",NA,"","","","Jacob","evenl","grain","pnq","c1","grain","neg",67,92,"","exp1a"
"S_406","Y","20s","F","CAU","NE",NA,"","","","David","filler","too","filler2","c1","tooeither","pos",97,95,"","exp1a"
"S_406","Y","20s","F","CAU","NE",NA,"","","","Andrew","mnpi","give","evenq","c1","give","pos",74,34,"","exp1a"
"S_406","Y","20s","F","CAU","NE",NA,"","","","Roy","snpi","anytime","evenpnq","c1","anytime","neg",94,93,"","exp1a"
"S_406","Y","20s","F","CAU","NE",NA,"","","","Lydia","filler","anynot","filler1","c1","anynot","neg",91,42,"","exp1a"
"S_406","Y","20s","F","CAU","NE",NA,"","","","Richard","filler","FALSE","base4","c1","false4","pos",35,81,"","exp1a"
"S_406","Y","20s","F","CAU","NE",NA,"","","","Beth","filler","FALSE","base3","c1","false3","neg",25,33,"","exp1a"
"S_137","Y","20s","M","CAU","MA",NA,"","","","Prue","filler","TRUE","base1","c1","TRUE","neg",86,64,"","exp1a"
"S_137","Y","20s","M","CAU","MA",NA,"","","","Dean","filler","FALSE","base2","c1","FALSE","pos",14,17,"","exp1a"
"S_137","Y","20s","M","CAU","MA",NA,"","","","Beth","filler","FALSE","base3","c1","false3","neg",2,76,"","exp1a"
"S_137","Y","20s","M","CAU","MA",NA,"","","","Richard","filler","FALSE","base4","c1","false4","pos",27,70,"","exp1a"
"S_137","Y","20s","M","CAU","MA",NA,"","","","Roy","snpi","anytime","evenq","c1","anytime","pos",86,95,"","exp1a"
"S_137","Y","20s","M","CAU","MA",NA,"","","","Lydia","filler","everclimb","filler4","c1","everclimb","pos",18,91,"","exp1a"
"S_137","Y","20s","M","CAU","MA",NA,"","","","David","filler","either","filler3","c1","tooeither","neg",60,90,"","exp1a"
"S_137","Y","20s","M","CAU","MA",NA,"","","","Carrie","evenl","inkling","pq","c1","inkling","pos",95,95,"","exp1a"
"S_137","Y","20s","M","CAU","MA",NA,"","","","Andrew","mnpi","give","pnq","c1","give","neg",91,10,"","exp1a"
"S_137","Y","20s","M","CAU","MA",NA,"","","","Sally","evenh","call","evenpnq","c1","call","neg",16,88,"","exp1a"
"S_189","Y","20s","M","CAU","OT",NA,"","Florida","Any comment.","Prue","filler","TRUE","base1","c1","TRUE","neg",100,67,"","exp1a"
"S_189","Y","20s","M","CAU","OT",NA,"","Florida","Any comment.","Dean","filler","FALSE","base2","c1","FALSE","pos",76,76,"","exp1a"
"S_189","Y","20s","M","CAU","OT",NA,"","Florida","Any comment.","Sally","evenh","call","evenq","c1","call","pos",100,50,"","exp1a"
"S_189","Y","20s","M","CAU","OT",NA,"","Florida","Any comment.","Alice","mnpi","lift","pq","c1","lift","pos",100,73,"","exp1a"
"S_189","Y","20s","M","CAU","OT",NA,"","Florida","Any comment.","Carrie","evenl","inkling","evenpnq","c1","inkling","neg",78,71,"","exp1a"
"S_189","Y","20s","M","CAU","OT",NA,"","Florida","Any comment.","Roy","snpi","anytime","pnq","c1","anytime","neg",80,43,"","exp1a"
"S_189","Y","20s","M","CAU","OT",NA,"","Florida","Any comment.","David","filler","either","filler3","c1","tooeither","pos",82,71,"","exp1a"
"S_189","Y","20s","M","CAU","OT",NA,"","Florida","Any comment.","Beth","filler","FALSE","base3","c1","false3","neg",77,63,"","exp1a"
"S_189","Y","20s","M","CAU","OT",NA,"","Florida","Any comment.","Richard","filler","FALSE","base4","c1","false4","pos",83,90,"","exp1a"
"S_189","Y","20s","M","CAU","OT",NA,"","Florida","Any comment.","Lydia","filler","everclimb","filler4","c1","everclimb","neg",80,80,"","exp1a"
"S_238","Y","20s","M","CAU","MW",NA,"","","","Dean","filler","FALSE","base2","c1","FALSE","pos",4,73,"","exp1a"
"S_238","Y","20s","M","CAU","MW",NA,"","","","Prue","filler","TRUE","base1","c1","TRUE","neg",89,77,"","exp1a"
"S_238","Y","20s","M","CAU","MW",NA,"","","","Alice","mnpi","lift","evenpnq","c1","lift","neg",38,75,"","exp1a"
"S_238","Y","20s","M","CAU","MW",NA,"","","","Roy","snpi","anytime","pq","c1","anytime","pos",77,80,"","exp1a"
"S_238","Y","20s","M","CAU","MW",NA,"","","","David","filler","too","filler2","c1","tooeither","neg",71,77,"","exp1a"
"S_238","Y","20s","M","CAU","MW",NA,"","","","Lydia","filler","everclimb","filler4","c1","everclimb","pos",43,66,"","exp1a"
"S_238","Y","20s","M","CAU","MW",NA,"","","","Matt","evenh","solve","pnq","c1","solve","neg",82,83,"","exp1a"
"S_238","Y","20s","M","CAU","MW",NA,"","","","Beth","filler","FALSE","base3","c1","false3","neg",27,21,"","exp1a"
"S_238","Y","20s","M","CAU","MW",NA,"","","","Richard","filler","FALSE","base4","c1","false4","pos",24,51,"","exp1a"
"S_238","Y","20s","M","CAU","MW",NA,"","","","Jacob","evenl","grain","evenq","c1","grain","pos",78,72,"","exp1a"
"S_394","Y","20s","F","CAU","SW",NA,"","","","Prue","filler","TRUE","base1","c1","TRUE","neg",93,85,"","exp1a"
"S_394","Y","20s","F","CAU","SW",NA,"","","","Dean","filler","FALSE","base2","c1","FALSE","pos",7,88,"","exp1a"
"S_394","Y","20s","F","CAU","SW",NA,"","","","David","filler","too","filler2","c1","tooeither","neg",91,84,"","exp1a"
"S_394","Y","20s","F","CAU","SW",NA,"","","","Richard","filler","FALSE","base4","c1","false4","pos",82,63,"","exp1a"
"S_394","Y","20s","F","CAU","SW",NA,"","","","Jacob","evenl","grain","pnq","c1","grain","pos",84,80,"","exp1a"
"S_394","Y","20s","F","CAU","SW",NA,"","","","Beth","filler","FALSE","base3","c1","false3","neg",9,83,"","exp1a"
"S_394","Y","20s","F","CAU","SW",NA,"","","","Lydia","filler","anynot","filler1","c1","anynot","pos",67,90,"","exp1a"
"S_394","Y","20s","F","CAU","SW",NA,"","","","Sally","evenh","call","pq","c1","call","neg",84,74,"","exp1a"
"S_394","Y","20s","F","CAU","SW",NA,"","","","Andrew","mnpi","give","evenq","c1","give","neg",77,75,"","exp1a"
"S_394","Y","20s","F","CAU","SW",NA,"","","","Lily","snpi","anything","evenpnq","c1","anything","pos",83,80,"","exp1a"
"S_126","Y","40s","M","CAU","MW",NA,"","","","Prue","filler","TRUE","base1","c1","TRUE","neg",99,16,"","exp1a"
"S_126","Y","40s","M","CAU","MW",NA,"","","","Dean","filler","FALSE","base2","c1","FALSE","pos",0,94,"","exp1a"
"S_126","Y","40s","M","CAU","MW",NA,"","","","Jacob","evenl","grain","evenpnq","c1","grain","pos",72,100,"","exp1a"
"S_126","Y","40s","M","CAU","MW",NA,"","","","Andrew","mnpi","give","pq","c1","give","neg",98,100,"","exp1a"
"S_126","Y","40s","M","CAU","MW",NA,"","","","Richard","filler","FALSE","base4","c1","false4","pos",61,95,"","exp1a"
"S_126","Y","40s","M","CAU","MW",NA,"","","","Sally","evenh","call","evenq","c1","call","neg",100,100,"","exp1a"
"S_126","Y","40s","M","CAU","MW",NA,"","","","Beth","filler","FALSE","base3","c1","false3","neg",0,36,"","exp1a"
"S_126","Y","40s","M","CAU","MW",NA,"","","","David","filler","either","filler3","c1","tooeither","neg",0,70,"","exp1a"
"S_126","Y","40s","M","CAU","MW",NA,"","","","Lily","snpi","anything","pnq","c1","anything","pos",100,100,"","exp1a"
"S_126","Y","40s","M","CAU","MW",NA,"","","","Lydia","filler","anynot","filler1","c1","anynot","pos",100,100,"","exp1a"
"S_347","Y","20s","F","CAU","SO",NA,"","","","Prue","filler","TRUE","base1","c1","TRUE","neg",96,18,"","exp1a"
"S_347","Y","20s","F","CAU","SO",NA,"","","","Dean","filler","FALSE","base2","c1","FALSE","pos",32,86,"","exp1a"
"S_347","Y","20s","F","CAU","SO",NA,"","","","Matt","evenh","solve","pnq","c1","solve","neg",92,34,"","exp1a"
"S_347","Y","20s","F","CAU","SO",NA,"","","","Lydia","filler","everclimb","filler4","c1","everclimb","pos",60,94,"","exp1a"
"S_347","Y","20s","F","CAU","SO",NA,"","","","Alice","mnpi","lift","evenpnq","c1","lift","neg",55,69,"","exp1a"
"S_347","Y","20s","F","CAU","SO",NA,"","","","Beth","filler","FALSE","base3","c1","false3","neg",29,3,"","exp1a"
"S_347","Y","20s","F","CAU","SO",NA,"","","","Carrie","evenl","inkling","evenq","c1","inkling","pos",70,68,"","exp1a"
"S_347","Y","20s","F","CAU","SO",NA,"","","","Richard","filler","FALSE","base4","c1","false4","pos",73,87,"","exp1a"
"S_347","Y","20s","F","CAU","SO",NA,"","","","Roy","snpi","anytime","pq","c1","anytime","pos",95,90,"","exp1a"
"S_347","Y","20s","F","CAU","SO",NA,"","","","David","filler","too","filler2","c1","tooeither","neg",82,10,"","exp1a"
"S_269","Y","30s","F","CAU","SW",NA,"","","","Dean","filler","FALSE","base2","c1","FALSE","pos",21,82,"","exp1a"
"S_269","Y","30s","F","CAU","SW",NA,"","","","Prue","filler","TRUE","base1","c1","TRUE","neg",100,15,"","exp1a"
"S_269","Y","30s","F","CAU","SW",NA,"","","","Jacob","evenl","grain","evenpnq","c1","grain","pos",100,100,"","exp1a"
"S_269","Y","30s","F","CAU","SW",NA,"","","","David","filler","either","filler3","c1","tooeither","neg",34,100,"","exp1a"
"S_269","Y","30s","F","CAU","SW",NA,"","","","Roy","snpi","anytime","pnq","c1","anytime","pos",100,100,"","exp1a"
"S_269","Y","30s","F","CAU","SW",NA,"","","","Richard","filler","FALSE","base4","c1","false4","pos",44,100,"","exp1a"
"S_269","Y","30s","F","CAU","SW",NA,"","","","Lydia","filler","anynot","filler1","c1","anynot","pos",100,100,"","exp1a"
"S_269","Y","30s","F","CAU","SW",NA,"","","","Matt","evenh","solve","evenq","c1","solve","neg",100,100,"","exp1a"
"S_269","Y","30s","F","CAU","SW",NA,"","","","Beth","filler","FALSE","base3","c1","false3","neg",0,26,"","exp1a"
"S_269","Y","30s","F","CAU","SW",NA,"","","","Andrew","mnpi","give","pq","c1","give","neg",100,100,"","exp1a"
"S_376","Y","40s","M","OTH","SW",NA,"mixed","","","Prue","filler","TRUE","base1","c1","TRUE","neg",100,55,"","exp1a"
"S_376","Y","40s","M","OTH","SW",NA,"mixed","","","Dean","filler","FALSE","base2","c1","FALSE","pos",20,87,"","exp1a"
"S_376","Y","40s","M","OTH","SW",NA,"mixed","","","David","filler","too","filler2","c1","tooeither","neg",100,100,"","exp1a"
"S_376","Y","40s","M","OTH","SW",NA,"mixed","","","Matt","evenh","solve","pq","c1","solve","neg",100,100,"","exp1a"
"S_376","Y","40s","M","OTH","SW",NA,"mixed","","","Lydia","filler","everclimb","filler4","c1","everclimb","pos",91,91,"","exp1a"
"S_376","Y","40s","M","OTH","SW",NA,"mixed","","","Lily","snpi","anything","evenpnq","c1","anything","pos",93,100,"","exp1a"
"S_376","Y","40s","M","OTH","SW",NA,"mixed","","","Richard","filler","FALSE","base4","c1","false4","pos",100,100,"","exp1a"
"S_376","Y","40s","M","OTH","SW",NA,"mixed","","","Jacob","evenl","grain","pnq","c1","grain","pos",87,91,"","exp1a"
"S_376","Y","40s","M","OTH","SW",NA,"mixed","","","Beth","filler","FALSE","base3","c1","false3","neg",8,26,"","exp1a"
"S_376","Y","40s","M","OTH","SW",NA,"mixed","","","Andrew","mnpi","give","evenq","c1","give","neg",19,80,"","exp1a"
"S_213","Y","30s","F","CAU","RO",NA,"","","no","Dean","filler","FALSE","base2","c1","FALSE","pos",0,100,"","exp1a"
"S_213","Y","30s","F","CAU","RO",NA,"","","no","Prue","filler","TRUE","base1","c1","TRUE","neg",100,88,"","exp1a"
"S_213","Y","30s","F","CAU","RO",NA,"","","no","David","filler","too","filler2","c1","tooeither","pos",100,100,"","exp1a"
"S_213","Y","30s","F","CAU","RO",NA,"","","no","Richard","filler","FALSE","base4","c1","false4","pos",100,100,"","exp1a"
"S_213","Y","30s","F","CAU","RO",NA,"","","no","Lydia","filler","anynot","filler1","c1","anynot","neg",100,92,"","exp1a"
"S_213","Y","30s","F","CAU","RO",NA,"","","no","Roy","snpi","anytime","evenpnq","c1","anytime","neg",100,100,"","exp1a"
"S_213","Y","30s","F","CAU","RO",NA,"","","no","Beth","filler","FALSE","base3","c1","false3","neg",0,100,"","exp1a"
"S_213","Y","30s","F","CAU","RO",NA,"","","no","Jacob","evenl","grain","pnq","c1","grain","neg",100,100,"","exp1a"
"S_213","Y","30s","F","CAU","RO",NA,"","","no","Sally","evenh","call","pq","c1","call","pos",100,100,"","exp1a"
"S_213","Y","30s","F","CAU","RO",NA,"","","no","Alice","mnpi","lift","evenq","c1","lift","pos",97,100,"","exp1a"
"S_369","Y","30s","M","CAU","WE",NA,"","","No issues.","Prue","filler","TRUE","base1","c1","TRUE","neg",97,78,"","exp1a"
"S_369","Y","30s","M","CAU","WE",NA,"","","No issues.","Dean","filler","FALSE","base2","c1","FALSE","pos",13,100,"","exp1a"
"S_369","Y","30s","M","CAU","WE",NA,"","","No issues.","David","filler","too","filler2","c1","tooeither","pos",100,98,"","exp1a"
"S_369","Y","30s","M","CAU","WE",NA,"","","No issues.","Sally","evenh","call","pq","c1","call","pos",100,85,"","exp1a"
"S_369","Y","30s","M","CAU","WE",NA,"","","No issues.","Andrew","mnpi","give","evenq","c1","give","pos",100,22,"","exp1a"
"S_369","Y","30s","M","CAU","WE",NA,"","","No issues.","Beth","filler","FALSE","base3","c1","false3","neg",25,0,"","exp1a"
"S_369","Y","30s","M","CAU","WE",NA,"","","No issues.","Richard","filler","FALSE","base4","c1","false4","pos",95,100,"","exp1a"
"S_369","Y","30s","M","CAU","WE",NA,"","","No issues.","Lydia","filler","anynot","filler1","c1","anynot","neg",100,98,"","exp1a"
"S_369","Y","30s","M","CAU","WE",NA,"","","No issues.","Jacob","evenl","grain","pnq","c1","grain","neg",98,100,"","exp1a"
"S_369","Y","30s","M","CAU","WE",NA,"","","No issues.","Roy","snpi","anytime","evenpnq","c1","anytime","neg",100,95,"","exp1a"
"S_254","Y","40s","F","CAU","SW",NA,"","","no comments","Prue","filler","TRUE","base1","c1","TRUE","neg",100,100,"","exp1a"
"S_254","Y","40s","F","CAU","SW",NA,"","","no comments","Dean","filler","FALSE","base2","c1","FALSE","pos",28,0,"","exp1a"
"S_254","Y","40s","F","CAU","SW",NA,"","","no comments","Andrew","mnpi","give","pnq","c1","give","pos",100,48,"","exp1a"
"S_254","Y","40s","F","CAU","SW",NA,"","","no comments","Jacob","evenl","grain","pq","c1","grain","neg",100,100,"","exp1a"
"S_254","Y","40s","F","CAU","SW",NA,"","","no comments","Lydia","filler","everclimb","filler4","c1","everclimb","neg",79,100,"","exp1a"
"S_254","Y","40s","F","CAU","SW",NA,"","","no comments","David","filler","either","filler3","c1","tooeither","pos",100,5,"","exp1a"
"S_254","Y","40s","F","CAU","SW",NA,"","","no comments","Matt","evenh","solve","evenpnq","c1","solve","pos",100,48,"","exp1a"
"S_254","Y","40s","F","CAU","SW",NA,"","","no comments","Beth","filler","FALSE","base3","c1","false3","neg",3,0,"","exp1a"
"S_254","Y","40s","F","CAU","SW",NA,"","","no comments","Roy","snpi","anytime","evenq","c1","anytime","neg",100,97,"","exp1a"
"S_254","Y","40s","F","CAU","SW",NA,"","","no comments","Richard","filler","FALSE","base4","c1","false4","pos",100,100,"","exp1a"
"S_54","Y","50s","F","CAU","MA",NA,"","","","Prue","filler","TRUE","base1","c1","TRUE","neg",97,15,"","exp1a"
"S_54","Y","50s","F","CAU","MA",NA,"","","","Dean","filler","FALSE","base2","c1","FALSE","pos",16,10,"","exp1a"
"S_54","Y","50s","F","CAU","MA",NA,"","","","Lydia","filler","everclimb","filler4","c1","everclimb","pos",84,88,"","exp1a"
"S_54","Y","50s","F","CAU","MA",NA,"","","","Beth","filler","FALSE","base3","c1","false3","neg",2,11,"","exp1a"
"S_54","Y","50s","F","CAU","MA",NA,"","","","Sally","evenh","call","pq","c1","call","neg",93,87,"","exp1a"
"S_54","Y","50s","F","CAU","MA",NA,"","","","Andrew","mnpi","give","evenq","c1","give","neg",96,87,"","exp1a"
"S_54","Y","50s","F","CAU","MA",NA,"","","","Richard","filler","FALSE","base4","c1","false4","pos",10,40,"","exp1a"
"S_54","Y","50s","F","CAU","MA",NA,"","","","Lily","snpi","anything","evenpnq","c1","anything","pos",98,97,"","exp1a"
"S_54","Y","50s","F","CAU","MA",NA,"","","","Carrie","evenl","inkling","pnq","c1","inkling","pos",97,97,"","exp1a"
"S_54","Y","50s","F","CAU","MA",NA,"","","","David","filler","too","filler2","c1","tooeither","neg",97,45,"","exp1a"
"S_367","Y","40s","F","CAU","MA",NA,"","","Its very well survey","Dean","filler","FALSE","base2","c1","FALSE","pos",79,66,"","exp1a"
"S_367","Y","40s","F","CAU","MA",NA,"","","Its very well survey","Prue","filler","TRUE","base1","c1","TRUE","neg",39,41,"","exp1a"
"S_367","Y","40s","F","CAU","MA",NA,"","","Its very well survey","Matt","evenh","solve","evenq","c1","solve","neg",81,71,"","exp1a"
"S_367","Y","40s","F","CAU","MA",NA,"","","Its very well survey","Andrew","mnpi","give","pq","c1","give","neg",80,68,"","exp1a"
"S_367","Y","40s","F","CAU","MA",NA,"","","Its very well survey","Roy","snpi","anytime","pnq","c1","anytime","pos",82,71,"","exp1a"
"S_367","Y","40s","F","CAU","MA",NA,"","","Its very well survey","Lydia","filler","anynot","filler1","c1","anynot","pos",87,73,"","exp1a"
"S_367","Y","40s","F","CAU","MA",NA,"","","Its very well survey","David","filler","either","filler3","c1","tooeither","neg",73,65,"","exp1a"
"S_367","Y","40s","F","CAU","MA",NA,"","","Its very well survey","Jacob","evenl","grain","evenpnq","c1","grain","pos",85,73,"","exp1a"
"S_367","Y","40s","F","CAU","MA",NA,"","","Its very well survey","Richard","filler","FALSE","base4","c1","false4","pos",76,67,"","exp1a"
"S_367","Y","40s","F","CAU","MA",NA,"","","Its very well survey","Beth","filler","FALSE","base3","c1","false3","neg",33,60,"","exp1a"
"S_426","Y","40s","F","CAU","nonUS",NA,"","","","Dean","filler","FALSE","base2","c1","FALSE","pos",0,55,"","exp1a"
"S_426","Y","40s","F","CAU","nonUS",NA,"","","","Prue","filler","TRUE","base1","c1","TRUE","neg",100,100,"","exp1a"
"S_426","Y","40s","F","CAU","nonUS",NA,"","","","Jacob","evenl","grain","evenq","c1","grain","neg",100,100,"","exp1a"
"S_426","Y","40s","F","CAU","nonUS",NA,"","","","Richard","filler","FALSE","base4","c1","false4","pos",100,100,"","exp1a"
"S_426","Y","40s","F","CAU","nonUS",NA,"","","","David","filler","too","filler2","c1","tooeither","pos",100,100,"","exp1a"
"S_426","Y","40s","F","CAU","nonUS",NA,"","","","Andrew","mnpi","give","evenpnq","c1","give","pos",24,100,"","exp1a"
